GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 17:02:14 GMT+05:30 2020,02:14.7,78.53389355,17.35198329,13.46,3.216,422.8389893,272.7,10.48153687,-0.9059701,2.91330147,0.06484213,-,12.94117641,0.06001008,1.00936091,-0.25119558,0.10235,14.90196133,7.45098066,-,-,-,-,16.9515934,13.54528332,13.77858543,225.3792419,-,-,89,11.5627327,20,14.11764717,-,-,915.5,33.11882401,0.18585598,0.0030976,5.70047235,-8.59375,0,-,0,3.21600008,422.8389893,272.7000122,17.35198402,78.53388977,29,7.45599747,15.50588036,48,3.48090577,50.89160919,12.24421692,8.16695118,143.7616119,34.58818054,0.055,0.075,2.74509811,1783,48.45599747,41,12.94117641,0.5,62.59273911,12.41132069,8.05699253,35.06023026,4.07536077,1043,876.8519898,166.4579926,-10.2976799,-,14.0170002,14.10000038,-
Thu Jan 02 17:02:15 GMT+05:30 2020,02:15.7,78.53377507,17.35199337,12.34,3.216,421.3646851,272.9,9.81319809,-0.97903222,4.74344683,0.07632629,-,12.54901981,0.08497629,1.02095973,-0.02983971,0.26485673,14.90196133,7.45098066,-,-,-,-,16.97582626,13.5678606,13.77858543,224.6721191,-,-,89,-,19.6078434,14.50980377,-,-,756,33.13605118,0.150418,0.00250697,5.6998744,-8.59375,0,-,0,3.21600008,421.3646851,272.8999939,17.35199356,78.53377533,29,8.42399979,-,47,3.62594342,57.03205872,12.24437523,8.16684532,161.1075134,34.58863068,0.84999996,0.095,2.35294127,1784,44.42399979,36,12.54901981,7.5,-,12.41236305,8.05631638,35.06317139,4.08680105,1044,877.8770142,166.4579926,-10.15264225,-,13.97000027,14.10000038,-
Thu Jan 02 17:02:16 GMT+05:30 2020,02:16.7,78.53367779,17.3519949,10.59,3.216,421.5048828,271.5,8.32320976,-1.36829746,5.55311871,0.04843634,-,12.54901981,0.22920647,0.96919203,-0.20162556,0.62796342,14.90196133,7.45098066,-,-,-,-,16.99116516,13.58333302,13.77858543,223.9708252,-,-,89,-,21.17647171,15.29411793,-,-,694.5,33.1474762,0.13912827,0.0023188,5.69947767,-8.59375,0,-,0,3.21600008,421.5048828,271.5,17.35199547,78.53367615,29,11.12400055,-,47,3.77098107,52.17383575,12.24453449,8.16673946,147.3837128,34.58908081,0.88499999,0.09999999,2.35294127,1785,38.12400055,27,12.54901981,6.5,-,12.41340256,8.05564117,35.0661087,4.09509182,1045,878.8300171,166.4579926,-10.0076046,-,13.89999962,14.10000038,-
Thu Jan 02 17:02:17 GMT+05:30 2020,02:17.7,78.53360382,17.35199914,7.72,3.216,420.5897217,271.2,8.89093781,-1.85098636,1.9634943,0.02203302,-,15.68627453,0.00882351,0.98811662,-0.15559623,0.02823912,14.90196133,7.45098066,-,-,-,-,16.98882294,13.58466625,13.77858543,223.4970245,-,-,89,-,34.50980377,25.09803963,-,-,740.5,33.16992188,0.20943241,0.00349054,5.698699,-8.59375,0,-,0,3.21600008,420.5897217,271.2000122,17.35199928,78.53360748,30,14.79199791,-,47,5.80150938,17.85497475,12.2446928,8.16663361,50.43778229,34.58952713,0.89499998,0.11499999,5.49019623,1787,27.79199791,13,12.94117641,2,-,12.41444016,8.05496788,35.06904221,4.10142136,1046,879.8449707,166.4579926,-7.97707605,-,13.2159996,13.30000019,-
Thu Jan 02 17:02:18 GMT+05:30 2020,02:18.7,78.53357819,17.35199947,4.12,3.216,420.0200195,271.9,11.01453018,-0.4484337,3.38281536,0.105505,-,14.11764717,-0.01824371,0.95100009,-0.11384018,0.11407101,14.90196133,7.45098066,-,-,-,-,16.98413658,13.58411694,13.77858543,223.4970245,-,-,89,-,35.29411697,25.49019623,-,-,730.5,33.18665695,0.21820836,0.00363681,5.69811821,-7.8125,0,-,0,3.21600008,420.0200195,271.8999939,17.35199928,78.53357697,30,1.83199883,-,47,5.80150938,13.10467434,12.24483204,8.1665411,37.01885223,34.58992004,0.86500001,0.125,4.31372547,1787,14.83199883,13,14.11764717,7.5,-,12.41532326,8.05439472,35.07153702,4.10420513,1047,880.8809815,166.4579926,-7.97707605,-,13.8760004,13.89999962,-
Thu Jan 02 17:02:19 GMT+05:30 2020,02:19.7,78.53354551,17.35200132,3.66,3.216,419.7131348,272.8,9.23708534,-0.62689686,1.49398041,-0.01450736,-,14.11764717,-0.17238486,0.81974936,-0.00078141,0.01175646,14.90196133,7.45098066,-,-,-,-,16.9788723,13.58309841,13.77858543,223.4970245,-,-,90,-,35.29411697,25.49019623,-,-,744,33.20720673,0.22610299,0.00376838,5.69740534,-7.8125,0,-,0,3.21600008,419.7131348,272.7999878,17.35200119,78.53354645,30,0.17599964,-,47,5.94654703,11.67425632,12.24490833,8.1664896,32.97812653,34.59013748,0.85499996,0.13,4.31372547,1788,13.17599964,13,14.50980377,6,-,12.41573811,8.05412579,35.07270813,4.10745478,1048,881.8330078,166.4579926,-7.8320384,-,13.94699955,14.10000038,-
Thu Jan 02 17:02:20 GMT+05:30 2020,02:20.7,78.53351255,17.35200448,3.58,3.216,419.9256592,275.4,9.27062225,-1.51921248,2.53721142,0.04243121,-,14.50980377,0.06631227,1.02132607,-0.1868522,0.14129791,14.90196133,7.45098066,-,-,-,-,16.97420883,13.58255196,13.77858543,223.4970245,-,-,90,-,34.11764908,25.49019623,-,-,747.5,33.23619843,0.22222446,0.00370374,5.69639921,-7.8125,0,-,0,3.21600008,419.9256592,275.3999939,17.352005,78.53351593,30,0.11200047,-,47,5.80150938,12.86784267,12.24512005,8.16634846,36.34983826,34.59073257,0.84499997,0.13499999,4.31372547,1790,12.88799953,13,14.50980377,8,-,12.41699886,8.05330849,35.07626724,4.1123333,1049,882.8649902,166.4579926,-7.97707605,-,13.97000027,14.10000038,-
Thu Jan 02 17:02:21 GMT+05:30 2020,02:21.7,78.53347882,17.35200773,3.6,3.216,417.8594971,278.4,9.39638424,-1.58029723,2.41264677,0.02094191,-,14.50980377,0.01698048,0.9591803,-0.13471819,0.20881571,14.90196133,7.45098066,-,-,-,-,16.96896935,13.58153725,13.77858543,223.4970245,-,-,90,-,36.47058868,27.05882263,-,-,745,33.25667191,0.23708405,0.0039514,5.69568872,-7.8125,0,-,0,3.21600008,417.8594971,278.3999939,17.35200691,78.53347778,29,0.95999908,-,47,6.09158516,12.06133175,12.24509621,8.16636467,34.07155991,34.59066772,0.83499998,0.13499999,4.31372547,1791,12.95999908,12,14.50980377,-4.5,-,12.41665077,8.05353355,35.07528687,4.11545515,1050,883.8779907,166.4579926,-7.68700027,-,13.89999962,13.89999962,-
Thu Jan 02 17:02:22 GMT+05:30 2020,02:22.7,78.53343675,17.35201852,3.74,3.216,419.3455811,282.8,10.23599911,-1.78511071,2.47492886,0.01219551,-,14.50980377,-0.0803333,0.89410436,-0.14546245,0.05693114,14.90196133,7.45098066,-,-,-,-,16.96198845,13.57911968,13.77858543,223.4970245,-,-,90,-,35.68627548,26.66666603,-,-,767,33.27476883,0.22747515,0.00379125,5.69506073,-7.8125,0,-,0,3.21600008,419.3455811,282.7999878,17.35201836,78.53343964,29,2.46399975,-,47,5.94654703,10.63684845,12.24488735,8.16650391,30.04759598,34.59007645,0.84499997,0.14,4.31372547,1791,13.46399975,11,14.50980377,-4,-,12.41491127,8.0546627,35.07036972,4.11794376,1051,884.8839722,166.4579926,-7.8320384,-,13.82900047,13.89999962,-
Thu Jan 02 17:02:23 GMT+05:30 2020,02:23.7,78.53340603,17.35202717,3.41,3.216,420.3415527,288.1,8.91369534,-2.74929094,1.79820633,0.0331425,-,19.6078434,-0.06253349,0.86626709,-0.29441676,0.10283839,31.76470566,16.07843208,-,-,-,-,16.95502281,13.57670689,13.77858543,223.4970245,-,-,90,-,29.41176605,20.7843132,-,-,929,33.29402924,0.18198532,0.00303309,5.6943922,-7.03125,0,-,0,3.21600008,420.3415527,288.1000061,17.35202789,78.53340912,30,1.27600002,-,47,4.78624535,13.295681,12.24502373,8.16641331,37.55841827,34.59046173,0.84999996,0.145,9.4117651,1792,12.27600002,11,14.90196133,12.5,-,12.41577148,8.0541048,35.07279968,4.12102079,1052,885.867981,166.4579926,-8.99234009,-,14.0170002,14.19999981,-
Thu Jan 02 17:02:24 GMT+05:30 2020,02:24.7,78.53337765,17.35204062,3.41,3.216,420.5883179,300.8,10.21803284,-2.93134713,2.25334692,0.04395069,-,20.3921566,-0.02393659,0.97358733,-0.05828754,-0.12791872,27.45098114,13.72549057,-,-,-,-,16.94693947,13.57496452,13.77858543,223.4970245,-,-,90,0.74074036,41.96078491,40.7843132,-,-,2134.5,33.36222458,0.66099876,0.01101665,5.69202614,-7.03125,0,-,0,3.21600008,420.5883179,300.7999878,17.35204124,78.5333786,30,0.72399998,0.99334919,47,6.81677389,3.99332666,12.24407673,8.16704464,11.28058434,34.58778763,0.82999998,0.16499999,12.15686321,1794,12.27600002,13,22.35294151,18.5,3.74055886,12.40847778,8.05883884,35.0521965,4.12531996,1053,886.8779907,166.4579926,-6.96181154,-,14.0170002,14.10000038,-
Thu Jan 02 17:02:25 GMT+05:30 2020,02:25.7,78.53335663,17.35206696,3.6,3.216,421.0288086,323.8,9.70540047,-0.54305512,1.46164155,0.07656421,-,20.7843132,0.08355208,1.05722153,-0.18673012,0.04386711,34.90196228,17.25490189,-,-,-,-,16.94522095,13.57516384,13.77858543,223.4970245,-,-,90,1.70117617,69.80392456,52.54901886,-,-,1098,33.45014572,1.12710857,0.01878514,5.68897533,-7.03125,0,-,0,3.21600008,421.0288086,323.7999878,17.35206604,78.53335571,30,1.04000092,2.28131485,47,10.29767895,2.53706646,12.24281979,8.16788292,7.1668539,34.58423615,0.81,0.17,10.98039246,1794,12.95999908,14,20,4.5,14.79479599,12.39885712,8.06509209,35.0250206,4.12838364,1054,887.8709717,166.4579926,-3.48090649,-,13.97000027,14.10000038,-
Thu Jan 02 17:02:26 GMT+05:30 2020,02:26.7,78.53334312,17.35210102,3.93,3.216,420.6725464,339.7,11.57147884,-2.20431948,0.58010542,0.22122627,-,23.52941132,0.1017143,1.06747746,-0.23581178,-0.23352978,45.88235474,23.13725471,-,-,-,-,16.94412041,13.577425,13.77858543,224.5393677,-,-,90,1.70117617,90.98039246,65.49019623,-,-,583,33.50963211,0.52531022,0.00875517,5.68691111,-7.03125,0,-,0,3.21600008,420.6725464,339.7000122,17.35210037,78.53334045,31,1.85200024,2.28131485,47,13.77858543,6.69974661,12.24210167,8.16836262,18.92583847,34.58220673,0.76999998,0.175,40.39215851,1795,14.14799976,16,50.58823776,-8.5,14.79479599,12.39330769,8.06870365,35.00934219,4.13258839,1055,888.8770142,166.4579926,0,-,13.07499981,13.19999981,-
Thu Jan 02 17:02:27 GMT+05:30 2020,02:27.7,78.53333035,17.35214076,4.48,3.216,419.9764404,342,10.05753708,-1.10838795,1.43648887,0.03915432,-,12.94117641,0.00907885,0.99507582,-0.08502606,0.04191361,14.50980377,7.45098066,-,-,-,-,16.94360542,13.5801487,13.77858543,224.5228577,-,-,90,1.75489414,41.96078491,19.2156868,-,-,1164.5,33.54659271,0.22833787,0.00380563,5.68562841,-7.03125,0,-,0,3.21600008,419.9764404,342,17.35214043,78.53333282,31,0.87199974,2.35335183,47,4.06105661,16.37665558,12.24227619,8.16824532,46.26174164,34.58270264,0.83999997,0.19499999,0,1797,16.12800026,17,10.1960783,-20.5,28.40278625,12.39447594,8.06794262,35.01264191,4.13627386,1056,889.882019,166.4579926,-9.7175293,-,14.06499958,14.10000038,-
Thu Jan 02 17:02:28 GMT+05:30 2020,02:28.7,78.5333148,17.35218319,4.93,3.216,420.4473877,342.8,10.26594353,-0.89878368,1.12387908,0.03982731,-,21.17647171,0.0365452,1.03597724,-0.010671,-0.11815123,39.60784531,19.6078434,-,-,-,-,16.94367027,13.58333302,13.77858543,224.6493835,-,-,90,0.94915193,56.07843399,18.43137169,-,-,1168.5,33.56797409,0.40705076,0.00678418,5.68488646,-7.03125,0,-,0,3.21600008,420.4473877,342.7999878,17.35218239,78.53331757,31,0.74799919,1.2728337,47,6.81677389,9.18659496,12.24188042,8.16850948,25.95083237,34.58158493,0.91499996,0.185,10.98039246,1797,17.74799919,17,21.17647171,13.5,7.75655842,12.39135838,8.06997204,35.00383759,4.14093924,1057,890.8889771,166.4579926,-6.96181154,-,14.0170002,14.10000038,-
Thu Jan 02 17:02:29 GMT+05:30 2020,02:29.7,78.53329236,17.35222671,5.05,3.216,420.635376,341.6,8.47292709,-1.52639914,0.22916774,0.03804417,-,23.52941132,0.04534663,1.03780866,-0.09076446,-0.01803439,41.17647171,20.7843132,-,-,-,-,16.9466362,13.58883762,13.77858543,225.5200958,-,-,90,0.94915193,76.47058868,57.25490189,-,-,1509.5,33.63104248,0.72968161,0.01216136,5.68269777,-7.03125,0,-,0,3.21600008,420.635376,341.6000061,17.35222626,78.53329468,30,1.81999969,1.2728337,47,10.5877552,5.72762346,12.24103737,8.16907215,16.17972755,34.57920074,0.86500001,0.22499999,12.94117641,1799,18.18000031,20,23.13725471,9,7.75655842,12.38488865,8.07418823,34.98556137,4.14587498,1058,891.8709717,166.4579926,-3.19083023,-,13.99400043,14.10000038,-
Thu Jan 02 17:02:30 GMT+05:30 2020,02:30.7,78.53326717,17.35227795,6.04,3.216,420.8010254,338,9.08976364,-1.76235366,2.30964088,0.03584851,-,24.31372643,0.03447941,0.99690729,-0.1499799,0.13043156,36.07843018,17.25490189,-,-,-,-,16.95538902,13.59897804,13.77858543,226.3358154,-,-,90,7.18014097,27.05882454,55.29411697,-,-,1910,33.71927261,0.7287817,0.01214636,5.67963648,-7.03125,0.78125,-,0,3.21600008,420.8010254,338,17.35227776,78.53326416,30,4.25600052,9.62872791,47,8.41218853,6.94200039,12.24035072,8.16953087,19.61017036,34.57726288,0.065,0.71499997,13.72549057,1799,21.74399948,26,15.68627453,-28,40.58231354,12.37960911,8.077631,34.97064972,4.15397549,1059,892.882019,166.4579926,-5.3663969,-,14.06499958,14.10000038,-
Thu Jan 02 17:02:31 GMT+05:30 2020,02:31.7,78.53323382,17.35233733,7.17,3.216,421.1454468,335.4,9.52933311,-1.82224059,1.09992409,0.01432592,-,20.7843132,-0.02187935,0.9571048,-0.16145672,0.01810534,33.33333206,16.86274529,-,-,-,-,16.96585655,13.61049175,13.77858543,226.3034363,-,-,90,4.42212868,59.60784531,40.7843132,-,-,1288,33.770504,0.57413936,0.00956899,5.67785883,-7.03125,0,-,0,3.21600008,421.1454468,335.3999939,17.35233688,78.53323364,30,0.18799973,5.93017197,46,8.41218853,9.96116829,12.24077129,8.16925049,28.13889313,34.57844925,0.005,0.73499995,10.58823586,1801,25.81200027,26,19.6078434,12.5,31.72599983,12.3826189,8.07566833,34.97914886,4.16192722,1060,893.8779907,166.4579926,-5.3663969,-,13.99400043,14.19999981,-
Thu Jan 02 17:02:32 GMT+05:30 2020,02:32.7,78.53319798,17.35239604,7.21,3.216,420.6557617,334.2,9.86470032,-1.71444416,0.80767578,0.0322476,-,20.3921566,0.01894923,0.9970293,-0.15864857,0.03532055,33.33333206,16.86274529,-,-,-,-,16.97803497,13.62337685,13.77858543,226.5105591,-,-,90,3.26605415,64.31372833,49.01960754,-,-,1353,33.82294846,0.62088799,0.01034813,5.67603874,-7.03125,-3.125,-,-2.34375,3.21600008,420.6557617,334.2000122,17.35239601,78.5331955,30,2.04400063,4.37985086,46,9.13737774,9.56543541,12.24040985,8.16949177,27.02100182,34.57742691,0.75,0.74000001,10.1960783,1801,25.95599937,28,20.3921566,11,23.05088615,12.37977695,8.07752228,34.97112274,4.16829681,1061,894.8779907,166.4579926,-4.6412077,-,14.04100037,14.19999981,-
Thu Jan 02 17:02:33 GMT+05:30 2020,02:33.7,78.53316849,17.35245056,6.48,3.216,420.4605713,334.9,9.77966118,-1.53358555,1.33108783,0.05995518,-,20.3921566,-0.16384895,0.82121444,-0.11640415,0.00357619,32.54901886,16.47058868,-,-,-,-,16.99249458,13.63809109,13.77858543,226.6668854,-,-,90,3.26605415,61.56863022,47.45098114,-,-,1443.5,33.87566376,0.63348883,0.01055815,5.67420959,-7.03125,1.5625,-,0.78125,3.21600008,420.4605713,334.8999939,17.35245132,78.53316498,30,6.67200089,4.37985086,46,8.84730244,10.06962395,12.24009895,8.16969872,28.44526482,34.57654953,0.69,0.69,9.8039217,1802,23.32799911,30,20,14,23.05088615,12.3773222,8.07912445,34.96418762,4.17516088,1062,895.8809815,166.4579926,-4.931283,-,14.04100037,14.10000038,-
Thu Jan 02 17:02:34 GMT+05:30 2020,02:34.7,78.53312812,17.35253083,8.39,3.216,419.8121338,335.1,9.5604744,-1.79948354,1.5706358,0.03668035,-,19.2156868,0.03083394,1.02755284,-0.04302583,-0.0353717,18.03921509,7.45098066,-,-,-,-,17.01037979,13.65555573,13.77858543,226.6676178,-,-,90,6.48067141,48.23529434,37.64706039,-,-,1556.5,33.93927383,0.57567722,0.00959462,5.67200232,-7.03125,-0.78125,-,-0.78125,3.21600008,419.8121338,335.1000061,17.35253143,78.53312683,30,2.79599953,8.69072342,46,7.3969245,12.22714901,12.23995686,8.16979408,34.5399704,34.57614899,0.83999997,0.69999999,9.01960754,1803,30.20400047,33,19.2156868,6.5,40.9018631,12.37612724,8.0799036,34.96081161,4.18491173,1063,896.8759766,166.4579926,-6.38166094,-,14.04100037,14.19999981,-
Thu Jan 02 17:02:35 GMT+05:30 2020,02:35.7,78.53309223,17.35260572,9.07,3.216,419.7669678,334.5,8.45256519,-1.31919026,2.48570871,-0.01275364,-,14.11764717,0.17873417,1.1690594,-0.07293879,0.02823912,14.90196133,7.45098066,-,-,-,-,17.02822495,13.67298794,13.77858543,226.299942,-,-,90,6.48067141,26.66666794,20,-,-,1172.5,33.9744072,0.34333375,0.00572223,5.67078304,-7.03125,0,-,0,3.21600008,419.7669678,334.5,17.35260582,78.53308868,30,0.65199661,8.69072342,46,4.35113192,21.14227104,12.24075222,8.16926289,59.72393036,34.57839584,0.89999998,0.70499998,3.92156863,1804,32.65199661,32,14.90196133,7.5,40.9018631,12.38192749,8.07611847,34.97719574,4.19403124,1064,897.8800049,166.4579926,-9.42745399,-,13.94699955,14,-
Thu Jan 02 17:02:36 GMT+05:30 2020,02:36.7,78.53304893,17.35267724,9.15,3.216,419.7011108,331.7,9.00951385,-2.0929296,1.48679399,0.06992308,-,14.11764717,-0.01939343,0.9519769,-0.23056175,-0.13890715,26.66666794,13.72549057,-,-,-,-,17.04545403,13.68992615,13.77858543,225.8404999,-,-,90,6.48067141,47.84313965,27.84313774,-,-,1563,34.00973892,0.31135792,0.0051893,5.66955709,-7.8125,0,-,0,3.21600008,419.7011108,331.7000122,17.35267639,78.53305054,30,0.93999863,8.69072342,46,6.38166046,22.60707092,12.2424221,8.16814899,63.86178207,34.58311081,0.88999999,0.69499999,4.31372547,1806,32.93999863,32,20,18.5,40.9018631,12.39423656,8.06809807,35.01196671,4.20443153,1065,898.8699951,166.4579926,-7.39692497,-,13.89999962,14,-
Thu Jan 02 17:02:37 GMT+05:30 2020,02:37.7,78.53300197,17.35274819,8.97,3.216,419.0410156,330.5,9.28978539,-1.13713384,1.1849637,0.04447405,-,20.3921566,0.04531141,1.03500044,-0.12922399,-0.03671473,29.01960754,14.50980377,-,-,-,-,17.06321907,13.70729446,13.77858543,225.9165802,-,-,89,-,56.86274719,44.31372452,-,-,1557,34.06106949,0.63893878,0.01064898,5.66777611,-7.03125,1.5625,-,0.78125,3.21600008,419.0410156,330.5,17.35274887,78.53300476,30,0.70800018,-,46,8.26715088,11.01653385,12.24220753,8.16829109,31.12015152,34.58250809,0.13,0.66499996,10.1960783,1806,32.29199982,33,20.3921566,15,-,12.39249802,8.06923008,35.00705719,4.21157265,1066,899.8800049,166.4579926,-5.51143456,-,13.94699955,14,-
Thu Jan 02 17:02:38 GMT+05:30 2020,02:38.7,78.5329641,17.35281739,9.06,3.216,418.6148682,333.2,11.44451904,1.99974537,-1.99144077,0.12646984,-,14.50980377,0.28908709,1.26868784,0.15403339,-0.26527414,14.90196133,7.45098066,-,-,-,-,17.09064865,13.73397923,13.77858543,225.496994,-,-,89,2.02086926,25.09803963,18.43137169,-,-,1068,34.11379242,0.28688738,0.00478146,5.66594648,-7.8125,0,-,-0.78125,3.21600008,418.6148682,333.2000122,17.35281754,78.53296661,30,0.38399887,2.71003032,46,4.20609426,25.30211067,12.24375725,8.16725826,71.47488403,34.58688354,0.88999999,0.69499999,4.31372547,1808,32.61600113,33,14.50980377,18.5,12.09114361,12.40372562,8.06192589,35.03877258,4.22265482,1067,900.8779907,166.4579926,-9.57249069,-,13.97000027,14.10000038,-
Thu Jan 02 17:02:39 GMT+05:30 2020,02:39.7,78.53291626,17.35289103,9.2,3.216,418.5411377,331.2,9.50897217,-1.13354051,1.10711062,0.03749085,-,15.29411793,0.08082439,1.01412249,-0.1773289,0.22786234,14.90196133,7.45098066,-,-,-,-,17.09919739,13.74239635,13.77858543,225.2381287,-,-,89,2.02086926,34.90196228,26.66666603,-,-,796.5,34.12768173,0.26293907,0.00438232,5.6654644,-7.8125,-1.5625,-,-1.5625,3.21600008,418.5411377,331.2000122,17.35289192,78.53291321,30,1.11999893,2.71003032,46,4.78624535,27.60660934,12.24375725,8.16725826,77.98477173,34.58688354,0.64499998,0.67500001,5.09803915,1809,33.11999893,32,15.29411793,6,12.09114361,12.40372562,8.06192589,35.03877258,4.22774649,1068,901.8579712,166.4579926,-8.99234009,-,13.68799973,14.10000038,-
Thu Jan 02 17:02:40 GMT+05:30 2020,02:40.7,78.53286404,17.35295818,9.11,3.216,417.9688721,329.4,9.25505066,-0.50832069,-0.74938524,0.04351586,-,21.17647171,-0.02424223,0.91852319,-0.17452075,0.17804809,29.41176605,14.90196133,-,-,-,-,17.11569214,13.75874805,13.77858543,224.7718201,-,-,89,2.02086926,55.68627548,32.54901886,-,-,1223,34.16544342,0.33277711,0.00554629,5.66415405,-7.8125,0.78125,-,2.34375,3.21600008,417.9688721,329.3999939,17.35295868,78.53286743,30,1.79599762,2.71003032,46,7.97707558,21.15196609,12.24590969,8.16582203,59.75131989,34.59296417,0.155,0.67500001,4.31372547,1809,32.79599762,31,21.17647171,15,12.09114361,12.41956329,8.05164528,35.08351135,4.23918772,1069,902.8460083,166.4579926,-5.80150986,-,14.0170002,14,-
Thu Jan 02 17:02:41 GMT+05:30 2020,02:41.7,78.53281948,17.3530221,9.06,3.216,418.3029785,328.8,8.61066723,-2.10610485,2.74442029,0.09870397,-,14.50980377,0.00421505,0.86748797,-0.25388166,0.33676991,14.50980377,7.45098066,-,-,-,-,17.12421227,13.7671423,13.77858543,224.4087982,-,-,89,-,29.80392265,17.25490189,-,-,1570.5,34.20948029,0.31635275,0.00527255,5.66262627,-7.8125,0,-,0,3.21600008,418.3029785,328.7999878,17.35302162,78.53282166,30,0.61600113,-,46,3.91601896,22.25013161,12.24662685,8.16534424,62.85348129,34.59498978,0.25,0.69,4.31372547,1811,32.61600113,32,13.33333397,-14.5,-,12.42472076,8.04830265,35.0980835,4.24500656,1070,903.8829956,166.4579926,-9.86256599,-,14.06499958,14.10000038,-
Thu Jan 02 17:02:42 GMT+05:30 2020,02:42.7,78.5327697,17.35309023,9.18,3.216,418.3553467,327.7,9.09575081,-1.91686201,2.20903087,0.0342361,-,12.94117641,0.02199873,0.97090137,-0.13520658,0.18781561,14.90196133,7.45098066,-,-,-,-,17.14800072,13.79090118,13.77858543,223.8220367,-,-,89,1.90814114,18.4313736,13.72549057,-,-,975,34.22576141,0.19069125,0.00317819,5.66206121,-8.59375,0,-,0,3.21600008,418.3553467,327.7000122,17.35309029,78.53276825,30,3.04800034,2.55885935,46,3.48090577,35.75898361,12.24928665,8.16357136,101.0140762,34.60250473,0.435,0.685,3.13725495,1812,33.04800034,30,13.33333397,4.5,15.84435844,12.44427204,8.03565788,35.15331268,4.25749254,1071,904.8839722,166.4579926,-10.2976799,-,14.0170002,14.10000038,-
Thu Jan 02 17:02:43 GMT+05:30 2020,02:43.7,78.5327287,17.35315921,8.75,3.216,418.2093506,330.7,8.47412491,-1.48208261,2.95881557,0.02641999,-,12.54901981,0.10087682,1.02511096,-0.13813683,0.27572304,14.90196133,7.45098066,-,-,-,-,17.16152954,13.80486679,13.77858543,223.1940765,-,-,89,1.90814114,18.8235302,14.11764717,-,-,811,34.23971939,0.15837221,0.00263954,5.66157675,-8.59375,0,-,0,3.21600008,418.2093506,330.7000122,17.35315895,78.5327301,30,2.5,2.55885935,46,3.48090577,40.27849579,12.24944496,8.1634655,113.7810593,34.60295105,0.83499998,0.685,2.74509811,1812,31.5,29,12.94117641,9.5,15.84435844,12.44525909,8.03502083,35.15609741,4.26441765,1072,905.8829956,166.4579926,-10.2976799,-,13.99400043,14.10000038,-
Thu Jan 02 17:02:44 GMT+05:30 2020,02:44.7,78.53269213,17.35322596,8.09,3.216,417.9038086,329.9,12.49014473,0.40196121,1.60057926,0.12338442,-,12.54901981,0.12842292,1.08054149,-0.16731721,0.17731553,14.90196133,7.45098066,-,-,-,-,17.17274857,13.81697273,13.77858543,222.5546112,-,-,89,1.90814114,20.7843132,14.90196037,-,-,718,34.25186157,0.14664426,0.00244407,5.66115522,-8.59375,0,-,0,3.21600008,417.9038086,329.8999939,17.35322571,78.53269196,30,3.12400055,2.55885935,46,3.77098107,41.99979782,12.24960327,8.16335964,118.6435013,34.60339737,0.86500001,0.68000001,2.35294127,1813,29.12400055,26,12.54901981,7.5,15.84435844,12.44624424,8.03438568,35.15888214,4.27109957,1073,906.867981,166.4579926,-10.0076046,-,13.94699955,14.10000038,-
